nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,smoker,nationalité_francaise,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France
Johnson,Tammy,-1.4565408454757274,0.7791532536826642,-0.12415479257030694,1,1,-1.402427618128122,1,1,0.0064792629216267605,0.34784048433153075,0.5190110867944494,0.039113095324891343,0.7438080967573789,0,0,1,0,0,0,0,0,0,0,1,0
Jones,Jesse,0.8010633038962319,1.0090143769254212,0.28878870445552285,1,0,-0.6988921419928146,0,1,-0.35257156122200123,1.071746909218272,0.4639105360621438,0.13584966236239007,-0.5581183239467113,0,1,0,0,0,0,0,0,0,0,1,0
Mcdonald,Allison,0.8010633038962319,0.7791532536826642,-0.9500417866219665,1,0,1.411714286413108,0,1,0.9882317579230443,-0.3071224715183779,0.6497573410932879,0.9825035912240021,-1.1951943191445795,0,1,0,0,0,1,0,0,0,0,0,0
Patel,Morgan,-1.4565408454757274,-0.3501644387708905,0.6750906855442019,1,0,1.411714286413108,0,1,-1.2233131733964033,-1.2378593035156165,0.5190110867944494,0.36900646819123667,-1.4087102521400503,0,0,1,0,0,0,1,0,0,0,0,0
Johns,Jerry,-0.8030238548680549,-0.30019462937029073,-0.17077744546032014,0,0,0.7081788102778006,1,0,0.2935464677321119,-0.8586702238130378,0.8076044347177798,0.0,-0.4418128970304793,0,0,0,1,0,0,0,0,0,1,0,0
Hurst,Amy,1.692222836543058,1.0889660719663818,0.7416944753870777,0,1,0.7081788102778006,0,1,-1.2423931688822967,-1.0655006309235353,0.03884081671917462,0.530623469887709,-1.5024489544307449,0,0,1,0,0,0,0,1,0,0,0,0
Short,Nancy,-1.1594876679267854,2.018404526817535,-0.04423024475885587,1,1,1.411714286413108,1,1,0.9223190462445039,-1.582576648699779,1.0,0.7924867213142663,0.9399650108101285,1,0,0,0,0,0,0,0,0,0,1,0
Webb,Sarah,-0.5059706773191129,1.5187064328115376,0.33541135734553507,0,1,-1.402427618128122,1,1,-0.8399787186343658,1.5543511924760993,0.5190110867944494,0.0,-0.02519644240517042,0,0,1,0,0,0,0,1,0,0,0,0
West,Keith,1.2763483879745392,1.7685554798145362,-1.1964758090406065,1,0,0.004643334142492988,0,0,0.4522573392738605,-0.5484246131472915,0.5190110867944494,0.0,0.07548586746261256,0,1,0,0,0,0,0,0,0,1,0,0
Joseph,Gregory,1.1575271169549624,-1.3295727030226459,0.7083925804656398,0,1,0.004643334142492988,1,1,-1.4236531259982828,-1.0655006309235353,0.129895865900291,0.15614921748900223,-0.011309227250993457,1,0,0,0,0,0,0,0,0,0,1,0
Schmitt,Angela,-1.515951480985516,1.7485675560542975,-0.8035134489676397,1,1,-0.6988921419928146,0,1,-0.00045891725506170313,-1.2033875689972002,1.0,0.37726321125697915,-0.7820496683078149,0,1,0,0,0,0,0,0,1,0,0,0
Mccoy,John,-0.6247919483386898,0.3893887403579858,-0.6902870062347507,1,1,0.7081788102778006,0,1,-0.5069460701533195,0.07206660818420094,1.0,0.7609648894823058,-1.1969302210388517,0,0,1,0,0,0,0,0,0,0,0,1
Shea,Angela,0.14754631328855947,0.20949742651582573,-0.4904756367061235,1,0,0.7081788102778006,1,0,0.3169628258284355,1.6577663960313482,0.5474521536278589,0.0,0.08069357314542892,1,0,0,0,0,0,0,1,0,0,0,0
Adams,Greg,-1.515951480985516,1.4787305852910602,1.900600418653115,0,1,-0.6988921419928146,1,1,-0.3881297346275296,-1.1344440999603675,0.3672975637911546,0.0,-1.1899866134617632,0,0,1,0,0,0,0,1,0,0,0,0
Nielsen,Anthony,0.6228313973668667,-1.2796028936220463,-1.1365323981820183,1,0,1.411714286413108,0,1,-0.05422981362439729,-0.5484246131472915,0.10113272889059907,0.7002752253074632,0.5927846319557044,0,0,0,1,1,0,0,0,0,0,0,0
Nicholson,Erica,-0.20891749977017096,-2.2789990816340406,0.5951661377327508,0,1,0.7081788102778006,0,1,1.283104415432304,1.6922381305497645,0.13119838387725163,0.543807438032947,-0.3723768212595945,0,0,1,0,0,0,1,0,0,0,0,0
Mccormick,Patrick,1.692222836543058,-1.1896572367009661,0.5885057587484637,1,1,0.004643334142492988,0,1,1.6334825143550715,1.5888229269945155,0.5520657992833264,1.0,0.6761079228807662,0,1,0,0,0,1,0,0,0,0,0,0
Bell,Pamela,0.8604739394060203,-0.4001342481714902,0.5085812109370126,1,1,0.7081788102778006,1,1,0.36553008706525475,-0.9620854273682866,1.0,0.24630150965140155,-0.9382808387923057,0,0,1,0,0,0,0,0,0,1,0,0
Hubbard,Jeremy,-1.515951480985516,0.4093766641182246,-0.1907585824131827,0,1,0.7081788102778006,0,0,-1.7514821393468127,1.347520785365602,0.624641446814651,0.0,-0.07727349923333403,0,1,0,0,0,1,0,0,0,0,0,0
Norton,Gina,-0.7436132193582666,1.0689781482061402,0.02237354508401987,0,1,-1.402427618128122,1,1,-0.07938071676489297,-0.41053767507362654,0.5190110867944494,0.0,-0.768162453153638,0,0,1,0,0,0,0,0,0,0,0,1
Marks,Willie,1.692222836543058,0.3993827022381052,-1.0233059554491295,1,1,0.7081788102778006,0,1,-0.3551733787882594,-1.1689158344787838,0.527380293884226,0.7274630672074892,0.6847874323521268,0,0,1,0,0,0,0,0,0,1,0,0
Oconnell,Lauren,0.4445994908375015,-0.919820265937726,1.0480719086643058,0,0,-1.402427618128122,1,0,1.4912498207329579,1.4164642544024346,0.5190110867944494,0.0,-0.4036230553564927,1,0,0,0,0,0,0,1,0,0,0,0
Graves,Patricia,-0.26832813527995936,-1.6593734450666022,0.34207173632982324,1,0,-1.402427618128122,0,0,-0.7029496601447686,-0.7552550202577889,0.5190110867944494,0.0,-1.5979235586157114,0,0,0,1,0,0,0,1,0,0,0,0
Robinson,Michael,0.32577821981792465,-0.4900799050925702,1.1679587303814818,0,0,-0.6988921419928146,0,1,-0.6448424011650027,0.10653834270261721,1.0,0.03819908478847967,-0.4921540519643708,0,0,1,0,0,0,0,0,0,0,1,0
Newton,Tami,-0.14950686426038257,0.08956988395438756,-2.035683561060841,1,0,0.7081788102778006,0,0,-1.7514821393468127,0.7615012985525257,0.5190110867944494,0.0,0.6882592361406711,1,0,0,0,0,0,1,0,0,0,0,0
Sanchez,Jessica,0.08813567777877106,-1.4395062837039647,-0.35060767803608484,1,1,0.7081788102778006,0,0,0.5016918730327659,0.9338599711446071,0.2641893172362377,0.0,-1.6170184794527047,0,0,1,0,0,1,0,0,0,0,0,0
Alexander,Jessica,-1.0406663969072085,2.1883018787795754,0.08231695594260746,0,1,-1.402427618128122,0,1,-0.5867351421852368,0.07206660818420094,1.0,0.2699315783380575,-0.23176876782355274,0,1,0,0,0,0,0,0,0,0,1,0
Marshall,Mary,-1.4565408454757274,-0.769910837735927,0.4219962841412743,0,0,-0.6988921419928146,0,0,-0.39333336976004596,-0.031348595371047894,1.0,0.0,0.39836361979722695,0,0,1,0,1,0,0,0,0,0,0,0
Edwards,Michelle,-0.3277387707897478,0.859104948723622,0.5152415899212998,0,0,-0.6988921419928146,1,0,0.19034103760387103,-1.5136331796629465,0.7290766455833193,0.0,-0.2595431981319067,0,0,0,1,0,0,1,0,0,0,0,0
Rodriguez,Claudia,-1.3377195744561505,-0.9098263040576067,-0.35060767803608484,0,1,0.004643334142492988,0,0,-0.45490971882815606,1.1406903782551043,0.07474567711214257,0.0,-0.28905353033453274,0,0,1,0,0,0,1,0,0,0,0,0
Palmer,Mariah,-1.4565408454757274,0.7591653299224226,-0.1308151715545951,0,0,0.004643334142492988,1,0,0.2874755600775095,1.347520785365602,0.5190110867944494,0.0,0.585841024378616,1,0,0,0,0,0,0,0,0,1,0,0
Jones,Douglas,0.5040101263472899,-1.1996511985810856,-0.25070199327177123,1,1,0.004643334142492988,1,0,1.6525625098409646,0.4512556878867796,0.5190110867944494,0.04464329671073462,-0.6188748902462355,0,0,1,0,0,0,0,0,0,1,0,0
Wright,Bianca,-1.3377195744561505,-0.41012821005160954,-0.8234945859205022,0,0,0.7081788102778006,1,0,-0.8104914528834398,0.8649165021077745,1.0,0.0,-1.6690955362808684,0,0,0,1,0,0,0,1,0,0,0,0
Knight,Christopher,-0.9218451258876318,1.20889361452782,0.29544908343981,1,0,0.7081788102778006,0,0,-0.529495155727557,-0.3071224715183779,0.20826723744017703,0.0,0.7872056441141819,0,0,0,1,1,0,0,0,0,0,0,0
Knight,Brian,0.9792952104255971,0.36940081659774426,0.9148643289785542,0,0,-1.402427618128122,1,1,0.3776719023744595,-0.7897267547762052,0.44287419734975114,0.0,0.9347573051273121,0,1,0,0,0,0,0,0,0,1,0,0
Macias,Stephen,0.14754631328855947,0.7291834442820644,-0.7768719330304895,0,1,0.7081788102778006,0,1,-1.38462586250441,-1.5136331796629465,0.45620028378345884,0.37467082060899054,0.3879482084315942,0,0,1,0,0,0,0,0,0,0,1,0
Shaw,Cody,-0.20891749977017096,-0.43011613381185115,0.9281850869471295,0,1,0.004643334142492988,0,0,-1.7514821393468127,0.9683317056630234,0.5190110867944494,0.0,0.6188231603697862,0,1,0,0,0,0,0,0,0,0,0,1
Dunn,Melinda,1.692222836543058,0.279455159676667,1.1946002463186325,1,0,0.7081788102778006,1,0,0.6135700283818672,1.5543511924760993,0.5406013323392896,0.0,0.7976210554798147,0,1,0,0,0,0,1,0,0,0,0,0
Thompson,Jeremiah,-1.4565408454757274,-1.7892949495081627,-0.3439472990517967,1,1,0.004643334142492988,1,1,1.5597643499777565,0.9338599711446071,1.0,0.636972132951061,-0.5633260296295277,0,0,1,0,0,0,0,0,0,0,1,0
Garner,Roy,-1.397130209965939,0.2894491215567864,-0.017588728821706142,0,0,-0.6988921419928146,1,1,-0.17651523923853146,1.106218643736688,0.5190110867944494,0.11115924219387786,-0.5494388144753508,0,0,1,0,0,0,0,0,1,0,0,0
Miller,Richard,0.5634207618570782,0.3993827022381052,0.868241676088541,1,1,1.411714286413108,0,0,1.011648116019368,-1.0999723654419515,0.5190110867944494,0.35355793551399683,-0.4557001121846563,1,0,0,0,0,0,0,0,0,1,0,0
Lang,Jason,0.8010633038962319,-1.6094036356660026,1.4543550267058483,1,0,0.004643334142492988,0,1,0.5771445824542528,-0.4794811441104591,0.5190110867944494,0.6719790378890234,0.4035713254800433,1,0,0,0,0,0,1,0,0,0,0,0
Brown,Joshua,0.08813567777877106,-0.5800255620136503,0.02237354508401987,0,0,0.7081788102778006,0,1,-0.7124896578877152,0.5546708914420284,1.0,0.33828670573120395,-1.2194969456643892,1,0,0,0,1,0,0,0,0,0,0,0
Thompson,Justin,-0.44656004180932457,-1.0397478084991671,-0.8701172388105154,1,1,-1.402427618128122,1,0,-0.26150794640296515,0.24442528077628192,0.7189060388158054,0.0,-1.3358023725806212,0,0,0,1,0,0,1,0,0,0,0,0
Jacobson,Jodi,-1.100077032416997,0.32942496907726676,-0.4371926048318231,0,1,-0.6988921419928146,0,1,-1.7514821393468127,1.485407723439267,1.0,0.0,0.21782982279292643,0,1,0,0,1,0,0,0,0,0,0,0
Taylor,Andrea,0.8010633038962319,-0.06033954424741157,1.2612040361615082,0,1,1.411714286413108,0,1,-0.18865705454773626,0.14101007722103348,0.15363844063394339,0.7632930496837088,0.30288901561226034,0,0,0,1,0,1,0,0,0,0,0,0
Hayes,Sharon,1.5139909300136927,-0.570031600133528,-0.1108340346017316,1,0,0.004643334142492988,0,1,-1.3577404143197422,-0.9276136928498703,0.13945696351699094,0.37607808328020753,0.6969387456120316,0,0,1,0,0,0,0,0,0,0,0,1
Keller,Juan,-1.6347727520050925,-0.9597961134582064,-0.6969473852190384,1,0,1.411714286413108,1,1,0.9500717669512577,-0.031348595371047894,0.5190110867944494,0.6420584574298148,-1.5284874828448267,1,0,0,0,0,0,0,0,0,0,0,1
Marquez,Katie,-1.100077032416997,0.1295457314748679,0.30876984140838537,0,0,0.004643334142492988,0,0,1.1157208186696947,-0.23817900248154536,0.5190110867944494,0.0,-0.06338628407915707,0,1,0,0,0,0,0,0,0,1,0,0
Sanders,Jennifer,-1.4565408454757274,-0.23023689620945229,0.08231695594260746,1,1,0.7081788102778006,0,0,0.3230337334830379,-1.1344440999603675,0.3637582549722229,0.21426117082179766,1.1430655324399666,0,0,1,0,1,0,0,0,0,0,0,0
Owens,Stephen,-1.100077032416997,0.17951554087546762,-0.9900040605276915,1,0,1.411714286413108,1,0,1.209386251054989,1.1751621127735206,0.5190110867944494,0.07675173346599024,-0.36890501747105026,0,1,0,0,1,0,0,0,0,0,0,0
Chavez,Lisa,-1.2783089389463622,-0.01036973484681186,0.21552453562835894,1,1,-0.6988921419928146,1,1,0.5875518527192856,1.6577663960313482,0.11912844808927153,0.09485096321760617,-1.144853164210688,0,1,0,0,0,0,0,0,1,0,0,0
Yang,Karen,-1.6347727520050925,1.968434717416935,-0.5970417004547248,1,1,-1.402427618128122,1,0,-1.7514821393468127,0.9683317056630234,1.0,0.0,-0.3741127231538666,0,0,1,0,0,1,0,0,0,0,0,0
Green,Glenn,-1.515951480985516,-0.48008594321245085,-1.422928694506384,0,1,-1.402427618128122,0,1,-0.5797969620085484,-1.617048383218195,0.5190110867944494,0.0,0.33066344592061425,0,0,1,0,0,0,0,1,0,0,0,0
Browning,Randall,-0.20891749977017096,1.1589238051272202,1.441034268737273,0,0,-0.6988921419928146,1,1,-0.7480478312932436,-1.0999723654419515,0.5190110867944494,0.0,-0.9348090350037614,1,0,0,0,0,0,1,0,0,0,0,0
Miller,Ryan,-0.38714940629953615,-0.280206705610052,0.00905278711544453,1,0,1.411714286413108,0,0,0.03943561876089696,-1.2378593035156165,0.6280168346119622,0.1619380907146349,-1.5857722453558065,0,0,0,1,0,0,0,0,0,0,1,0
Henry,Patrick,1.3357590234843275,-1.419518359943723,0.34207173632982324,0,1,0.004643334142492988,0,0,-0.11320434512624923,1.4164642544024346,1.0,0.10828209437558557,1.7089695499726778,0,0,1,0,0,0,0,0,0,0,0,1
Rivera,Alyssa,0.8010633038962319,0.06958196019414598,-0.6636454902976006,1,1,1.411714286413108,1,1,1.177297167737805,-1.2378593035156165,0.10113369086842547,0.6679212460212116,-1.5996594605099836,0,1,0,0,0,0,0,0,0,0,1,0
Hall,Ethan,0.8010633038962319,-1.3295727030226459,-0.49713601569041116,1,0,1.411714286413108,0,0,1.0524099245574126,0.8304447675893583,0.12065029701065391,0.0,-1.5840363434615345,0,0,0,1,0,0,0,1,0,0,0,0
Warren,Danielle,-1.218898303436574,0.19950346463570637,0.6684303065599138,1,1,1.411714286413108,1,1,-1.456609481837553,1.5543511924760993,0.5190110867944494,0.6808544569496111,-0.08595300870469463,0,0,1,0,0,0,0,0,0,0,0,1
Howell,Kirsten,1.4545802945039044,-2.32896889103464,-0.5437586685804244,0,0,0.7081788102778006,1,0,0.9743553975696674,0.4857274224051959,1.0,0.0,-0.8462780383958833,0,0,0,1,0,0,0,0,1,0,0,0
Ortega,Kayla,0.20695694879834786,-0.2702127437299298,-0.3905699519418099,1,1,1.411714286413108,0,0,0.6447918391769654,-1.3412745070708652,0.1309030566845434,0.5330148258103964,-0.9348090350037614,0,0,1,0,0,1,0,0,0,0,0,0
Mcbride,Richard,0.8010633038962319,-0.47009198133232866,-0.7901926909990643,0,1,-1.402427618128122,1,0,-0.40894427515759496,1.4164642544024346,0.4367785286549145,0.0,-0.7108776906426579,1,0,0,0,0,0,0,0,0,0,0,1
Espinoza,Brian,0.9198845749158087,-1.6593734450666022,0.00905278711544453,1,0,-1.402427618128122,0,1,1.7887242958084757,0.8649165021077745,0.35424140833553786,0.3258944365495048,0.052919142837074995,0,1,0,0,1,0,0,0,0,0,0,0
Wallace,Beth,0.5040101263472899,-0.1802670868088526,-0.1840982034288955,1,1,0.004643334142492988,0,1,-1.7514821393468127,0.6580860949972769,1.0,0.24282537127400558,1.090988475611803,1,0,0,0,0,0,0,0,1,0,0,0
Cruz,Kenneth,0.6228313973668667,0.629243825480865,0.08897733492689561,0,0,-0.6988921419928146,1,1,0.3160955533063494,0.07206660818420094,0.13089632283975855,0.06748211668585975,1.351373759752621,0,0,1,0,0,1,0,0,0,0,0,0
Berry,Mark,0.8010633038962319,-0.08032746800765315,-0.7702115540462018,1,0,-0.6988921419928146,0,1,0.728050001297227,1.071746909218272,0.44739934104518886,0.24832762590649118,-0.5008335614357314,1,0,0,0,0,0,0,1,0,0,0,0
Oneal,William,0.028725042268982655,-0.3301765150106517,0.408675526172699,0,0,-0.6988921419928146,0,0,0.08106469982102774,-0.37606594055521025,1.0,0.0,1.1916707854795858,0,0,1,0,0,1,0,0,0,0,0,0
Lam,Anthony,0.9792952104255971,0.009618188913426888,0.2421660515655096,0,1,1.411714286413108,0,1,0.12616287096950277,-0.341594206036794,0.12503691589908852,0.8393977792961506,-0.6674801432858549,0,0,1,0,0,0,0,0,0,0,0,1
Howard,Holly,-1.3377195744561505,-0.3201825531305295,-0.03090948679028148,1,1,-1.402427618128122,1,1,0.5337809563499499,-0.9965571618867028,1.0,0.261955660975341,-0.6622724376030386,0,1,0,0,0,0,0,0,0,1,0,0
Reed,Katelyn,-1.2783089389463622,0.5293042066796656,-0.07753213968029374,0,0,0.7081788102778006,0,1,-0.5286278832054709,0.623614360478861,0.5190110867944494,0.40988598733226655,0.4035713254800433,1,0,0,0,0,0,0,1,0,0,0,0
Combs,Wendy,0.2663675843081363,-1.589415711905764,-0.16411706647603297,0,1,-0.6988921419928146,0,0,1.3975843883476637,-1.306802772552449,0.12108030109905968,0.07978447364608536,-0.3150920587486145,1,0,0,0,0,0,0,0,0,1,0,0
Lucas,Sandra,0.6822420328766551,-0.7099470664552078,-0.7302492801404763,0,0,0.7081788102778006,1,0,-0.20340068742319925,-1.2033875689972002,1.0,0.0,-0.3324510776913357,0,1,0,0,0,0,0,0,0,0,0,1
Ramirez,Jennifer,0.14754631328855947,0.17951554087546762,-0.9300606496691035,1,1,0.004643334142492988,0,0,-0.9319096059754879,-0.5484246131472915,1.0,0.0,0.6639566096208613,0,1,0,0,0,0,0,0,0,1,0,0
Evans,Amy,-0.6247919483386898,1.3588030427296192,-2.2754572044951935,1,0,0.004643334142492988,0,1,0.2389082988406903,-1.6859918522550277,0.1000428080132753,0.38805437764488215,-1.288933021435274,0,0,0,1,1,0,0,0,0,0,0,0
Mendoza,David,-1.0406663969072085,1.6586218991332173,1.4543550267058483,1,1,-1.402427618128122,1,1,0.25365193171615324,1.106218643736688,0.5190110867944494,0.03767716957303976,1.1673681589597762,0,0,1,0,0,0,0,0,1,0,0,0
Bryant,Carla,1.5139909300136927,0.10955780771462631,-1.0299663344334171,1,1,-1.402427618128122,0,0,-0.05509708614648335,-1.720463586773444,0.8076044347177798,0.0,-1.7159648874262157,0,0,1,0,0,1,0,0,0,0,0,0
Mccoy,Mckenzie,1.0387058459353855,-1.0497417703792864,-2.0556646980137034,1,1,-0.6988921419928146,1,0,-0.05769890371274153,0.9683317056630234,0.4428705418340107,0.0,0.5250844580790918,0,1,0,0,0,1,0,0,0,0,0,0
Sanchez,Sean,-0.9218451258876318,-1.4994700549846838,1.0680530456171682,1,1,0.7081788102778006,1,1,0.7401918166064317,-0.16923553344471282,1.0,0.7276201337301739,0.7646389194886444,0,0,1,0,0,0,0,1,0,0,0,0
Smith,John,0.32577821981792465,0.6392377873609844,-0.44385298381611077,0,1,-0.6988921419928146,0,1,1.4426825594961388,0.24442528077628192,0.5190110867944494,0.687936619068235,0.04250373147144228,0,0,1,0,0,0,0,0,0,1,0,0
Brown,Angelica,0.14754631328855947,0.07957592207426818,2.13371368310318,0,1,-0.6988921419928146,0,1,0.8364590665579842,1.5888229269945155,0.5190110867944494,0.3561604163660236,1.6655720026158747,1,0,0,0,0,0,0,0,0,1,0,0
Snyder,Kim,1.0981164814451738,-0.06033954424741157,0.4552981790627122,0,0,0.7081788102778006,0,1,-1.1088332004810437,0.8304447675893583,1.0,0.24938254607382684,-0.8584293516557882,1,0,0,0,0,0,0,0,1,0,0,0
Dickerson,Melissa,-1.515951480985516,-0.7599168758558076,0.3820340102355483,1,0,1.411714286413108,1,1,1.5033916360421626,-0.031348595371047894,0.5190110867944494,0.7414591456935378,0.7438080967573789,0,0,1,0,0,0,0,1,0,0,0,0
Nelson,Kristin,-1.515951480985516,-0.19026104868897195,-1.7359665067679,1,1,1.411714286413108,0,1,0.3889464451615783,1.2441055818103532,0.10530578870157042,1.0,0.6222949641583304,0,1,0,0,0,0,0,0,0,0,0,1
Manning,Renee,0.9198845749158087,-2.3089809672743984,0.13559998781690788,0,1,1.411714286413108,0,1,-0.40374064002507865,-1.4446897106261138,0.29140520910993,0.9321685741113296,-1.6621519287037798,0,0,0,1,0,0,0,0,0,1,0,0
Wood,John,-0.6842025838484782,-0.3501644387708905,1.3211474470200968,1,1,-1.402427618128122,1,1,0.8694154223972543,1.6232946615129318,1.0,0.0671505194474711,1.2767299782989199,0,0,1,0,0,0,0,0,0,1,0,0
Taylor,Michelle,0.5634207618570782,-0.859856494657007,-1.8691740864536515,1,0,-0.6988921419928146,1,1,-0.8009514551404932,0.4167839533683633,1.0,0.02509850693226194,-1.4156538597171389,0,0,1,0,1,0,0,0,0,0,0,0
Dunn,Larry,-0.8030238548680549,-1.7193372163473215,-0.15745668749174482,0,0,-1.402427618128122,0,0,-0.001326189777147761,-1.1689158344787838,0.5190110867944494,0.0,1.2819376839817362,0,0,1,0,1,0,0,0,0,0,0,0
Griffin,Adam,-1.218898303436574,-0.8098866852564073,-1.0499474713862802,0,1,1.411714286413108,1,0,2.3637259779515323,-0.3071224715183779,0.7244424136023665,0.00443014337052809,-1.2004020248273959,0,1,0,0,0,0,0,0,0,0,1,0
Phillips,Jeanette,-0.5059706773191129,-1.009765922858806,-1.2164569459934695,1,0,-1.402427618128122,1,1,-0.5416369710367619,-0.20370726796312907,1.0,0.12065794008600018,-1.4156538597171389,1,0,0,0,0,0,0,0,0,0,0,1
Cox,Dennis,0.8010633038962319,1.268857385808539,0.8948831920256917,0,1,-0.6988921419928146,1,1,0.8087063458512304,1.4509359889208508,0.12725908467809818,0.0,1.6968182367127729,0,0,0,1,0,0,1,0,0,0,0,0
Ellison,Cassidy,0.9198845749158087,0.6792136348814647,0.2754679464869475,0,1,0.004643334142492988,0,1,0.5658700396671341,0.03759487366578466,0.11679372790457179,0.6679567154760541,0.2612273701497294,0,0,1,0,0,1,0,0,0,0,0,0
Hayes,David,0.3851888553277131,2.1883018787795754,2.140374062087468,1,0,0.004643334142492988,1,0,0.5632682221008759,0.38231221884994704,1.0,0.0,0.13450653186786465,0,1,0,0,0,0,0,0,0,0,0,1
Smith,Michael,0.32577821981792465,-2.1091017296719996,0.34207173632982324,1,0,-0.6988921419928146,0,0,0.6760136499720635,0.5891426259604448,0.10467280729179193,0.0,0.9937779695325643,0,0,1,0,0,0,0,0,0,0,1,0
Cain,David,1.2169377524647507,-1.8592526826690012,2.2802420207575067,0,0,1.411714286413108,0,0,0.19641194525847344,-0.7897267547762052,0.102805608330728,0.05192669357162403,0.2681709777268179,0,0,1,0,0,0,0,0,0,0,1,0
Williams,Kyle,-1.2783089389463622,-0.36015840065100985,-1.0233059554491295,0,1,0.7081788102778006,1,1,0.20074830786890374,0.10653834270261721,0.5190110867944494,0.15043463769652915,0.6448616887838681,0,0,1,0,0,0,1,0,0,0,0,0
Spencer,Kim,-1.397130209965939,-1.5794217500256444,0.31543022039267254,1,0,0.004643334142492988,1,1,1.3793716653838564,1.519879457957683,0.10689978595993363,0.28912935786124255,0.7872056441141819,1,0,0,0,1,0,0,0,0,0,0,0
Sexton,Mark,-0.26832813527995936,-0.09032142988777253,0.9681473608528546,0,0,0.7081788102778006,0,1,-0.9405823311963485,1.3819925198840184,0.11974026598686902,0.19461444544232084,0.9000392672418697,0,0,0,1,0,0,0,0,1,0,0,0
Williams,Andrea,1.5734015655234812,-0.17027312492873037,0.28878870445552285,0,0,0.7081788102778006,1,1,-1.5580803669216217,1.519879457957683,0.8164146124431833,0.0,-0.8532216459729718,0,1,0,0,0,0,0,0,1,0,0,0
Diaz,Bruce,-1.6347727520050925,-0.19026104868897195,0.4552981790627122,0,0,-1.402427618128122,0,1,-1.3464658715326236,0.4857274224051959,0.5190110867944494,0.0,1.2194452157879399,0,0,1,0,0,0,0,0,0,0,1,0
Ochoa,John,0.6822420328766551,1.1988996526477005,-0.09085289764886907,0,0,0.7081788102778006,0,1,1.311724408661144,0.10653834270261721,1.0,0.5515862040483395,-0.8219754118760737,0,1,0,0,0,0,0,0,0,1,0,0
Blair,Timothy,-0.030685593240805747,-0.4401100956919705,-0.9633625445905414,0,0,0.7081788102778006,1,0,-1.216374993219715,0.8649165021077745,1.0,0.0,-0.4765309349159217,0,1,0,0,0,0,0,0,1,0,0,0
Ruiz,Jean,0.028725042268982655,-1.479482131224445,1.134656835460044,0,0,0.7081788102778006,0,0,-0.22334795543117858,-0.4794811441104591,1.0,0.0,-0.7768419626249985,0,0,1,0,0,1,0,0,0,0,0,0
Matthews,Nathan,-1.6347727520050925,2.0983562218584955,1.6275248802973248,0,0,0.004643334142492988,0,1,-1.3629440494522587,-0.8241984892946215,0.13432000192395566,0.04615022723012662,-0.002629717779632855,0,1,0,0,0,0,0,0,1,0,0,0
Stanley,Annette,-0.09009622875059416,0.21949138839594512,0.12893960883262068,0,0,-0.6988921419928146,0,1,-0.21814432029866224,1.485407723439267,0.14912195473894327,0.0,0.8219236819996243,1,0,0,0,0,0,0,0,0,1,0,0
Haynes,Cynthia,0.14754631328855947,-1.1796632748208469,0.7616756123399402,0,0,-1.402427618128122,1,0,-0.8781387096061524,1.5888229269945155,0.5190110867944494,0.0,-1.0511144619199935,0,0,0,1,0,0,0,0,1,0,0,0
Vance,Keith,-0.5653813128289014,0.8391170249633833,1.0414115296800184,0,1,1.411714286413108,1,0,-0.08371707937532326,0.7615012985525257,0.25477367066689116,0.0,-0.4765309349159217,1,0,0,0,1,0,0,0,0,0,0,0
French,William,-1.2783089389463622,-1.5094640168648032,0.16890188273834575,0,1,0.7081788102778006,0,1,-1.0290441284491263,1.3819925198840184,0.13158221302998965,0.5972138479549916,1.1083474945545242,0,0,1,0,0,0,0,0,0,1,0,0
Jenkins,Erin,-0.6247919483386898,-0.769910837735927,-0.47049449975326096,0,0,1.411714286413108,1,1,0.8451317917788448,-0.8241984892946215,0.7249366778095765,0.4019983909242029,-0.0842171068104225,0,1,0,0,0,0,1,0,0,0,0,0
Cantu,Stefanie,-0.3277387707897478,-0.2102489724492107,-0.13747555053888227,0,0,-1.402427618128122,0,0,1.0853662803966828,-0.9276136928498703,0.10728842500180372,0.0,1.6621001988273305,1,0,0,0,0,0,0,0,0,1,0,0
Martinez,Kimberly,-0.5059706773191129,0.9690385294049407,0.04901506102116959,0,0,0.7081788102778006,0,0,-1.44186584896209,-1.1689158344787838,0.5190110867944494,0.0,0.31504032887216515,0,1,0,0,0,0,0,0,0,1,0,0
Tran,Brent,0.4445994908375015,0.5492921304399043,0.8149586442142406,1,0,-0.6988921419928146,0,0,-0.7940132749638047,-1.0655006309235353,1.0,0.0,-0.3741127231538666,0,0,1,0,0,0,0,0,1,0,0,0
Baird,Carol,-0.5653813128289014,0.8091351393230223,3.1793931836363294,0,0,-0.6988921419928146,1,1,1.0203208412402285,1.2441055818103532,0.5190110867944494,0.0,-0.9313372312152173,0,0,1,0,0,0,1,0,0,0,0,0
